,name,Action,Adventure,Casual,Horror,Multiplayer,Racing,RPG,Simulation,Sport,Strategy,firstReleaseDate,earlyAccess,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamUrl
2257,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-12-15,False,15,4.99,57.0,6.00618432712233,100,Hobbyist,Mat'ndCo,Mat'ndCo,https://store.steampowered.com/app/3350480
2258,Cards Survivors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-29,False,39,9.99,310.0,2.6813008078612754,67,Indie,Family Devs,Family Devs,https://store.steampowered.com/app/2338040
2259,Cards and Guns,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02,False,26,6.99,147.0,6.0020339142280905,100,Indie,Family Devs,Family Devs,https://store.steampowered.com/app/2329160
2260,Cards of Eternity: The Wheel of Time,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2024-12-03,True,1857,0.0,33.13825498244409,7.930337781642961,42,Hobbyist,Aether Games Inc.,Sky Seekers,https://store.steampowered.com/app/2940620
2261,Cards of Heart,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-09-06,False,809,0.0,0.0,2.968433924409926,94,Hobbyist,GoodMind Games,GoodMind Games,https://store.steampowered.com/app/3111140
2262,CardwovenEmpires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-07-04,False,15,10.0,135.0,1.1930384723863574,100,Hobbyist,Caliban's Paper Crown,Caliban's Paper Crown,https://store.steampowered.com/app/3056890
2263,CardyHeim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-01,False,1,1.99,1.0,0.0,100,Hobbyist,Faris Knight,Faris Knight,https://store.steampowered.com/app/2761380
2264,Care,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-13,False,48,9.99,414.0,3.300427658235129,100,Hobbyist,The Pocket Dimension,The Pocket Dimension,https://store.steampowered.com/app/3231740
2265,Care Bears: To The Rescue,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-10-24,False,274,14.99,2950.0,4.930988946877213,100,Indie,Forever Entertainment S. A.,Polygoat,https://store.steampowered.com/app/2999510
2266,Cargo Duty,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-02-03,False,3038,0.0,0.0,1.752384767915466,66,Hobbyist,Carrot Studios,Carrot Studios,https://store.steampowered.com/app/2766480
2267,CargoSpace,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-12-17,False,15,4.99,67.0,0.0,100,Hobbyist,Xivek's Toybox,Xivek's Toybox,https://store.steampowered.com/app/2379580
2268,Caribbean Crashers,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-05-10,False,254,1.99,113.0,1.0819636481867592,97,Hobbyist,Bloxhill,Bloxhill,https://store.steampowered.com/app/2921380
2269,Caribbean Legend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-02-15,False,34378,29.99,621064.0,56.49086281431104,77,Indie,"BlackMark Studio,Valkyrie Initiative",BlackMark Studio,https://store.steampowered.com/app/2230980
2270,Caribbean Legend: Sandbox,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-02-13,False,19019,0.0,0.0,8.105426683955368,0,Indie,"BlackMark Studio,Valkyrie Initiative",BlackMark Studio,https://store.steampowered.com/app/1782680
2271,Caribbean Pirates,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-07-24,False,44,3.99,131.0,0.7238198051918002,67,Indie,BlackMark Studio,Seaward,https://store.steampowered.com/app/3065390
2272,Carl und Cari: Trubel in Tierstadt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-19,True,169,0.0,0.0,4.426829864733338,91,Hobbyist,Deus Draconis Interactive,Deus Draconis Interactive,https://store.steampowered.com/app/3081940
2273,Carl's Alien Shooting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-04,False,1,1.99,1.0,0.0,0,Hobbyist,QMenelaus,QMenelaus,https://store.steampowered.com/app/3286020
2274,Carnage Cuisine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-29,True,222,0.0,0.0,2.757563072194958,73,Hobbyist,MountQ Studios,MountQ Studios,https://store.steampowered.com/app/2386560
2275,Carnage Kart X,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-12-13,True,31,4.99,134.0,1.1555110910190105,100,Hobbyist,Two Brain Games,Two Brain Games,https://store.steampowered.com/app/3180270
2276,Carnaval Simulator,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2024-01-26,True,594,10.99,5794.0,19.57022207667125,94,Hobbyist,JBA Software Development,JBA Software Development,https://store.steampowered.com/app/2659710
2277,Carnival Of Souls,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-25,True,107,14.99,1369.0,4.365718173331083,93,Hobbyist,Tika Studios,Tika Studios,https://store.steampowered.com/app/3068380
2278,Carpathian Night Starring Bela Lugosi,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-29,False,824,16.99,12158.0,6.089721744296707,88,Indie,Tezcatek,Tezcatek,https://store.steampowered.com/app/1445740
2279,Carpe Noctem - Yuri Visual Novel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-21,False,670,0.0,0.0,3.616586714238169,100,Indie,Independent,Just River Games,https://store.steampowered.com/app/3056940
2280,CarprogramVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-16,False,1,4.99,4.0,0.0,0,Hobbyist,Strong Tree,"Strong Tree(HusHucHu Rice),ストロングツリー(HusHucHu ライス)",https://store.steampowered.com/app/2794230
2281,Carrion Fields,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2024-07-09,False,1488,0.0,0.0,100.70208927935242,78,Hobbyist,"Carrion Fields, LLC","Carrion Fields, LLC",https://store.steampowered.com/app/2940890
2282,Carrot Paradise,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-31,False,1,4.99,4.0,0.0,100,Hobbyist,珠木だるま,珠木だるま,https://store.steampowered.com/app/2802620
2283,Carry The Glass,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2024-10-23,False,36901,4.99,151376.0,2.989162219266926,71,Indie,"Çağatay Demir,Enes Kaplan","Çağatay Demir,Enes Kaplan",https://store.steampowered.com/app/3263320
2284,Cart To The End,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-07-19,False,7489,0.0,0.0,2.308300053115812,78,Hobbyist,ItsMylesDev,ItsMylesDev,https://store.steampowered.com/app/3064990
2285,Cartel Simulator,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2024-01-06,True,9246,10.99,76025.0,10.381368891395514,72,Indie,ITK,ITK,https://store.steampowered.com/app/2536490
2286,Carter Story / 卡特冒险,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-01-29,False,1,0.99,0.0,0.0,0,Hobbyist,椰果工作室/Coconut Studio,椰果工作室/Coconut Studio,https://store.steampowered.com/app/1690180
2287,Carth,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-05-15,True,1067,19.99,18932.0,11.34954535212384,64,Indie,Deidre Reay Studios LLC,Deidre Reay Studios LLC,https://store.steampowered.com/app/1526430
2288,Cartier 06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-02,False,473,9.99,3980.0,2.0477353334893524,78,Hobbyist,Cowardly Knights,Cowardly Knights,https://store.steampowered.com/app/3293660
2289,Cartographers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-06-05,False,160,5.99,731.0,7.815131255425618,56,Indie,"Brettspielwelt GmbH,Thunderworks Games LLC",Brettspielwelt GmbH,https://store.steampowered.com/app/2977360
2290,Cartridge the Tiger,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04,False,128,2.99,628.0,2.295667245068995,80,Hobbyist,Protosprite,Protosprite,https://store.steampowered.com/app/1332260
2291,Cascadia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-10-30,True,2002,14.99,27008.0,12.295596818353328,98,Indie,Dire Wolf,Dire Wolf,https://store.steampowered.com/app/2438970
2292,Case Files: Behind Closed Doors,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-04-11,False,160,9.99,1335.0,4.609346845302015,94,Hobbyist,Think Ten Media Group,Think Ten Media Group,https://store.steampowered.com/app/2659650
2293,Case Zero,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-09,False,35,2.99,94.0,1.160347494894549,60,Hobbyist,QourFour,"GroolPool,SweatySlit",https://store.steampowered.com/app/2978280
2294,CaseCracker2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-05-16,False,25022,11.99,248144.0,6.074393979732655,94,Indie,NPC Entertainment,BlackRobe,https://store.steampowered.com/app/2294450
2295,Cash Cow DX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-16,False,675,5.99,2972.0,3.382362767586211,96,Indie,pixel games SARL-S,pixel games SARL-S,https://store.steampowered.com/app/2225830
2296,Cashew Clicker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-04,False,1748,0.0,0.0,3.1314181137618,50,Hobbyist,Cashew Clicker,Cashew Clicker,https://store.steampowered.com/app/3108210
2297,Cashrooms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-12-23,False,447,0.0,0.0,10.965080369422845,72,Hobbyist,NoHead Games,NoHead Games,https://store.steampowered.com/app/3284020
2298,Casino Boss Simulator,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-05-09,True,2349,4.99,9935.0,2.9658914684143025,60,Hobbyist,Nons Games,Nons Games,https://store.steampowered.com/app/2711070
2299,Casino Box,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-15,False,295,0.0,0.0,1.5582853627073965,56,Indie,Dragom,Depiction Games,https://store.steampowered.com/app/3202770
2300,Casino Island Simulator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-10-22,True,2800,8.99,16867.0,8.359011083821326,78,Indie,Clap Games,Clap Games,https://store.steampowered.com/app/2969060
2301,Casino Island Simulator: Prologue,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-09,False,4083,0.0,0.0,3.469042640759219,77,Indie,Clap Games,Clap Games,https://store.steampowered.com/app/3034140
2302,Casino Manager Simulator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-09-15,False,1,1.49,1.0,0.8377504292819944,60,Hobbyist,Game Time Studios,Game Time Studios,https://store.steampowered.com/app/3157750
2303,Casino Simulator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-05-23,True,31166,6.99,184011.0,8.265536668484105,88,Indie,Lodos Games,Lodos Games,https://store.steampowered.com/app/2898270
2304,Casino Simulator 2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-28,True,1934,5.99,7855.0,4.247911831238056,87,Hobbyist,METAGAR,METAGAR,https://store.steampowered.com/app/2836450
2305,Cassiculus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-25,False,7511,0.0,0.0,1.0950348349203658,79,Hobbyist,LockleyGames,Craig Lawrence,https://store.steampowered.com/app/3042720
2306,Cast Cats,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-02,False,131,5.99,615.0,3.241319533745866,100,Hobbyist,LORD KAIN,"LORD KAIN,WerFEST Software",https://store.steampowered.com/app/3118450
2307,Cast Dice Away,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-09,True,32,2.99,83.0,3.450642580803484,100,Hobbyist,Fun Gate Studio,Fun Gate Studio,https://store.steampowered.com/app/3243720
2308,Cast Iron Flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-19,False,109,0.0,0.0,1.5342635273548482,71,Hobbyist,WISHF,WISHF,https://store.steampowered.com/app/3139720
2309,Cast Out Colony,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-04-08,True,1111,8.99,8179.0,10.738561978834388,97,Hobbyist,Wooshido,Wooshido,https://store.steampowered.com/app/2386920
2310,Cast or Pass,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-07-01,True,15,1.99,26.0,0.0,100,Hobbyist,Jake Terpening,NextPhase,https://store.steampowered.com/app/2777980
2311,Castaway,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-16,False,3124,7.99,20863.0,3.4607033128521185,76,Indie,Canari Games,Canari Games,https://store.steampowered.com/app/2564860
2312,Castaway Hand,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2024-12-19,False,357,9.99,2888.0,10.879822072943396,74,Hobbyist,BAOCHUAN,BAOCHUAN,https://store.steampowered.com/app/2660260
2313,Castaway Soul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-05,False,154,0.0,0.0,4.086406617884497,100,Hobbyist,OOMM Interactive,OOMM Interactive,https://store.steampowered.com/app/2851730
2314,CastingPlz,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-03-05,False,7620,0.0,0.0,1.2823888095365394,94,Hobbyist,Ludens,Ludens,https://store.steampowered.com/app/2831910
2315,Castle Conquest: Medieval Strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-04-03,False,30,2.99,19.0,1.6859920013877367,100,Hobbyist,FrostFire,FrostFire,https://store.steampowered.com/app/2888250
2316,Castle Dark,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-12-24,False,42,19.99,642.0,9.992946364603148,100,Indie,Wolfs Moon Studios,Wolfs Moon Studios,https://store.steampowered.com/app/3359310
2317,Castle Doombad Classic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-12-12,False,869,14.99,9631.0,7.519497514782211,97,Hobbyist,Grumpyface Studios,Grumpyface Studios,https://store.steampowered.com/app/2888470
2318,Castle Fractal,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-11-14,True,15,4.99,67.0,0.0,100,Hobbyist,Hatfelt LLC,Hatfelt LLC,https://store.steampowered.com/app/3293380
2319,Castle of Alchemists: Prologue,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-06-03,False,9588,0.0,0.0,6.957788950523977,94,Indie,"Catoptric Games,IndieArk",Team Machiavelli,https://store.steampowered.com/app/2954600
2320,Castle of Lord Velimir,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-09-05,False,35,13.99,339.0,2.484268292844213,82,Hobbyist,GM hack,GM hack,https://store.steampowered.com/app/2692890
2321,Castles on Clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-25,True,351,2.99,944.0,2.756719200614912,100,Hobbyist,Memori Studios,TJ,https://store.steampowered.com/app/1668620
2322,Castlevania Dominus Collection,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-08-27,False,71203,24.99,1539024.0,0.0,96,AA,KONAMI,KONAMI,https://store.steampowered.com/app/2369900
2323,Casual Mahjong,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-03-27,False,329,3.99,1181.0,14.800142487362065,70,Indie,无,鄭伯,https://store.steampowered.com/app/2829320
2324,Casual Sport Series: Hockey,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2024-10-11,False,19,5.99,31.0,0.0,50,Hobbyist,Revulo Games,Revulo Games,https://store.steampowered.com/app/2936440
2325,CasualMuyu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-08-06,False,1,0.99,0.0,0.7859160522754105,100,Hobbyist,MorningHeart,MorningHeart,https://store.steampowered.com/app/3124480
2326,Cat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-19,False,4864,0.0,0.0,28.89776295091506,71,Hobbyist,Szanny,Szanny,https://store.steampowered.com/app/2408310
2327,Cat Apocalypse,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-26,True,30,9.99,535.0,1.955620355146296,92,Indie,Angel Light Games,Rocket Regios studios,https://store.steampowered.com/app/2942170
2328,Cat Bait,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-27,True,9328,4.99,37029.0,4.321152171532196,98,Indie,Mayni prod.,Mayni prod.,https://store.steampowered.com/app/2929730
2329,Cat Bang,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-02-07,False,36,3.99,122.0,1.5344456517205962,67,Hobbyist,Cat Emblem Studio,Cat Emblem Studio,https://store.steampowered.com/app/2794630
2330,Cat Billiards,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-05,False,110,0.99,75.0,1.411976079037947,100,Hobbyist,FlowerStudio,FlowerStudio,https://store.steampowered.com/app/2787580
2331,Cat Calculations,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-06,False,25,3.99,76.0,0.0,67,Hobbyist,狄力尼克,狄力尼克,https://store.steampowered.com/app/3082150
2332,Cat Clash,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-06,False,1,4.99,4.0,0.0,0,Hobbyist,Frenchcoke,Frenchcoke,https://store.steampowered.com/app/3082630
2333,Cat Clean Ocean,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15,False,151,7.99,1085.0,2.676179691320924,86,Hobbyist,AGE Zero,AGE Zero,https://store.steampowered.com/app/3097680
2334,Cat Fusion Quest,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-20,False,15,0.99,7.0,2.4989706410912484,100,Indie,Boogygames Studios,Boogygames Studios,https://store.steampowered.com/app/3136550
2335,Cat God Ranch,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2024-09-12,False,95705,9.99,625914.0,16.42323487125956,0,Indie,CrazyPotato Studio,CrazyPotato Studio,https://store.steampowered.com/app/2797340
2336,Cat Good Work,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-07-24,False,1,2.99,2.0,1.5004824512482104,100,Hobbyist,upmupm420,upmupm420,https://store.steampowered.com/app/3013900
2337,Cat Got Your Tongue,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01,False,595,0.0,0.0,1.4974704961064962,76,Hobbyist,Dima Fyuriy,WANG XUEYUAN,https://store.steampowered.com/app/2930140
2338,Cat Guardian,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-10-23,False,140,7.99,886.0,10.927528801782223,94,Hobbyist,Wild Thoughts,Yaeegy,https://store.steampowered.com/app/3027710
2339,Cat Journey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-30,False,9,6.99,50.0,0.6473744960227116,75,Hobbyist,Animal Control,Animal Control,https://store.steampowered.com/app/3125560
2340,Cat Meoir: Feline Detective,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-05-04,False,577,0.0,0.0,2.8112438876304275,59,Hobbyist,Scratch and Claw Studios,Scratch and Claw Studios,https://store.steampowered.com/app/2939630
2341,Cat Needs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-12,False,192,2.99,361.0,1.2236574408169232,100,Hobbyist,LeJunesArt,LeJunesArt,https://store.steampowered.com/app/2341050
2342,Cat Nips,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-25,False,126,4.99,529.0,1.1298386046904143,94,Hobbyist,firminou,firminou,https://store.steampowered.com/app/1877350
2343,Cat On My Desktop,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-15,False,572,1.99,895.0,49.46180132610772,96,Hobbyist,ColaCatGames,ColaCatGames,https://store.steampowered.com/app/3085770
2344,Cat Palette: Merging Colorful Kittens,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-10,False,1,3.99,3.0,0.7556887790065799,60,Hobbyist,Cozy corner,Cozy corner,https://store.steampowered.com/app/2578280
2345,Cat Quest III,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-08-08,False,76772,19.99,1191611.0,9.087877593610328,0,Indie,Kepler Interactive,The Gentlebros,https://store.steampowered.com/app/2305840
2346,Cat Search In The Wild West,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-08,False,12884,0.0,0.0,0.4438062164924284,96,Indie,Simon Eftestol,Simon Eftestol,https://store.steampowered.com/app/2631580
2347,Cat Search in Feudal Japan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15,False,1365,0.99,971.0,0.6868770969738779,96,Indie,Simon Eftestol,Simon Eftestol,https://store.steampowered.com/app/2733920
2348,Cat Survivors,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-26,False,133,4.99,513.0,1.1939894181271415,100,Hobbyist,Aidan Miranda,Aidan Miranda,https://store.steampowered.com/app/2794260
2349,Cat Warrior,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17,False,1067,3.99,2867.0,1.6558629511816252,81,Hobbyist,sadimakegames,Sadi & Ayu,https://store.steampowered.com/app/2640520
2350,Cat's Cafeteria,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-19,False,9,4.99,21.0,1.9311413396976664,100,Hobbyist,Mechanical Brain,Mechanical Brain,https://store.steampowered.com/app/2790530
2351,Cat's Vote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-11-22,False,124,7.99,727.0,1.27888749247867,94,Hobbyist,Danar Dev,Danar Dev,https://store.steampowered.com/app/2632940
2352,CatBox,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-19,False,652,2.99,1452.0,3.443777041754608,98,Indie,Very Very LITTLE Studio,Very Very LITTLE Studio,https://store.steampowered.com/app/2655740
2353,CatCat Save The World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-08-20,False,1,3.99,3.0,0.2997222222222221,100,Hobbyist,Pcat,Pcat,https://store.steampowered.com/app/2566970
2354,CatClimber,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-24,False,30,1.99,40.0,5.661964136885345,100,Hobbyist,Neuron_G,Neuron_G,https://store.steampowered.com/app/3221470
2355,CatMelon - Suika Game,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-11-04,False,134,2.99,288.0,1.4722513192379525,100,Hobbyist,New Dawn Game Studio,New Dawn Game Studio,https://store.steampowered.com/app/2775430
2356,CatSacks,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-30,False,154,2.99,324.0,1.3526330863380391,86,Hobbyist,CommaCrash,CommaCrash,https://store.steampowered.com/app/2352480
2357,CatTrio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-21,False,15,2.99,28.0,0.0,100,Hobbyist,PROTO ACCEL+,PROTO ACCEL+,https://store.steampowered.com/app/3047520
2358,Cataclismo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-07-22,True,110376,29.99,2356004.0,12.36875955459166,93,AA,Hooded Horse,Digital Sun,https://store.steampowered.com/app/1422440
2359,Cataclysm: Bright Nights,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-12-09,False,15,0.0,0.0,0.0,0,Hobbyist,cataclysm contributors,cataclysm contributors,https://store.steampowered.com/app/3337960
2360,Catamyst,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-08-19,False,78,4.99,289.0,2.3876442948105,100,Hobbyist,bugsaretasty,bugsaretasty,https://store.steampowered.com/app/2959740
2361,Catastrophic Cat Command,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,True,286,0.0,0.0,4.419131543311749,93,Hobbyist,Dr. Ews,Dr. Ews,https://store.steampowered.com/app/3108760
2362,Catbo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-08-12,False,232,1.99,331.0,0.7182256399440694,95,Hobbyist,CaulFie1d Games,CaulFie1d Games,https://store.steampowered.com/app/3122360
2363,Catboy Aim Trainer,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-24,True,160,0.99,128.0,23.53918535122111,100,Hobbyist,Pantsu Productions,Pantsu Productions,https://store.steampowered.com/app/3182330
2364,Catch My Color,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-19,False,26,2.99,62.0,1.058273585931864,100,Hobbyist,Colight,Colight,https://store.steampowered.com/app/2660700
2365,Catch The Beaukes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-22,False,22,0.99,11.0,1.0182672742686114,67,Hobbyist,Novixx Systems,Milan Raijmakers,https://store.steampowered.com/app/3330450
2366,Catch Them Sweetie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-04-19,False,1138,0.0,0.0,2.2711389362960985,98,Hobbyist,byMixNez,byMixNez,https://store.steampowered.com/app/2633210
2367,Catch the Skunk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-19,False,1,4.99,4.0,0.0,0,Hobbyist,SmartGames,SmartGames,https://store.steampowered.com/app/3374560
2368,Catch the Vandal,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-07-12,False,133,3.99,421.0,2.7946165528487423,92,Hobbyist,Doorway Mountain Studios,Doorway Mountain Studios,https://store.steampowered.com/app/2920600
2369,Catch the dustling,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-09,False,4,1.99,6.0,3.154818604822399,100,Hobbyist,Radiance Star,City Mage Games,https://store.steampowered.com/app/3021320
